"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-09-29 16:00:00,2024-09-30 16:00:00,"Weinfelden, Berufsbildungszentrum","7.71","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-30 16:00:00,2024-10-01 16:00:00,"Konstanz, Wallgutstrasse","5.87","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-30 16:00:00,2024-10-01 16:00:00,"Weinfelden, Berufsbildungszentrum","8.23","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-01 16:00:00,2024-10-02 16:00:00,"Konstanz, Wallgutstrasse","2.78","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-01 16:00:00,2024-10-02 16:00:00,"Weinfelden, Berufsbildungszentrum","4.61","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-02 16:00:00,2024-10-03 16:00:00,"Konstanz, Wallgutstrasse","4.94","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-02 16:00:00,2024-10-03 16:00:00,"Weinfelden, Berufsbildungszentrum","8.34","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-03 16:00:00,2024-10-04 16:00:00,"Konstanz, Wallgutstrasse","4.19","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-03 16:00:00,2024-10-04 16:00:00,"Weinfelden, Berufsbildungszentrum","6.49","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-04 16:00:00,2024-10-05 16:00:00,"Konstanz, Wallgutstrasse","4.61","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-04 16:00:00,2024-10-05 16:00:00,"Weinfelden, Berufsbildungszentrum","6.22","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
